No. of cuts,time_lapsed,Value_of_i
8,0.01102304458618164,8301
8,0.01103520393371582,7798
8,0.011047601699829102,4018
8,0.011059761047363281,7269
8,0.011071920394897461,4564
8,0.011084556579589844,7809
8,0.011096477508544922,702
8,0.011118173599243164,-1
8,0.011130332946777344,7420
8,0.011141538619995117,5283
8,0.011157035827636719,2114
8,0.011169195175170898,5106
8,0.011183023452758789,-1
8,0.011194705963134766,4078
8,0.011210203170776367,2031
8,0.011224508285522461,6993
8,0.011237144470214844,5102
8,0.011248588562011719,3238
8,0.011260509490966797,6524
8,0.011273860931396484,6966
8,0.011287450790405273,7618
8,0.011299610137939453,9911
8,0.011313438415527344,4818
8,0.011329412460327148,3075
8,0.01134181022644043,4711
8,0.011358976364135742,8076
8,0.011371612548828125,9744
8,0.011383295059204102,1868
8,0.011395692825317383,8299
8,0.011409282684326172,-1
8,0.011429309844970703,4674
8,0.011444091796875,-1
8,0.01145625114440918,1998
8,0.011468648910522461,6976
8,0.011478662490844727,2461
8,0.011491537094116211,7438
8,0.011505365371704102,8428
8,0.01151418685913086,6581
8,0.011525869369506836,438
8,0.011538982391357422,9621
8,0.011551856994628906,7181
8,0.011563301086425781,1309
8,0.01157522201538086,3328
8,0.011586904525756836,4000
8,0.01159977912902832,-1
8,0.011612415313720703,-1
8,0.011631965637207031,-1
8,0.011643409729003906,3303
8,0.011656045913696289,148
8,0.011667728424072266,9104
8,0.011680126190185547,7069
8,0.011691093444824219,2903
8,0.011704683303833008,-1
8,0.011725664138793945,1394
8,0.01174020767211914,6186
8,0.011749982833862305,4981
8,0.011771202087402344,-1
8,0.01178288459777832,7841
8,0.011794805526733398,1573
8,0.011806249618530273,1574
8,0.011817455291748047,2466
8,0.011828899383544922,1808
8,0.0118408203125,1158
8,0.011854410171508789,8259
8,0.011865854263305664,3880
8,0.011878252029418945,5809
8,0.011890649795532227,3279
8,0.011902570724487305,7982
8,0.011914491653442383,834
8,0.011927127838134766,3254
8,0.011942386627197266,-1
8,0.011955022811889648,5967
8,0.011967658996582031,6762
8,0.011979818344116211,607
8,0.011991024017333984,8765
8,0.012002706527709961,8140
8,0.01202392578125,9951
8,0.012035608291625977,6827
8,0.012068748474121094,6350
8,0.012091636657714844,6645
8,0.012105464935302734,4808
8,0.012115716934204102,9609
8,0.012128353118896484,2954
8,0.012140274047851562,3092
8,0.012151718139648438,1263
8,0.012165307998657227,-1
8,0.012178421020507812,6206
8,0.012188196182250977,899
8,0.012198448181152344,3774
8,0.012210607528686523,8843
8,0.012222766876220703,4715
8,0.012234926223754883,5031
8,0.012247562408447266,9931
8,0.012260198593139648,8553
8,0.012270927429199219,2739
8,0.012283563613891602,4358
8,0.012294769287109375,2251
8,0.012305736541748047,1675
8,0.012318849563598633,5806
8,0.012337207794189453,898
8,0.012348413467407227,1792
8,0.012359619140625,5549
8,0.012387514114379883,7852
8,0.012402534484863281,3630
8,0.012415170669555664,7197
8,0.012427568435668945,6847
8,0.012440919876098633,-1
8,0.01245260238647461,5904
8,0.012462615966796875,5703
8,0.012476205825805664,4955
8,0.012487649917602539,2467
8,0.012502908706665039,9355
8,0.012514829635620117,4832
8,0.012526750564575195,7191
8,0.012537956237792969,5530
8,0.012549400329589844,6591
8,0.012563705444335938,-1
8,0.012575387954711914,2783
8,0.012650012969970703,6082
8,0.012698650360107422,8241
8,0.012722253799438477,2783
8,0.012754201889038086,2011
8,0.012789011001586914,9457
8,0.012820959091186523,9563
8,0.012846946716308594,2692
8,0.012874841690063477,8642
8,0.012902259826660156,-1
8,0.012924432754516602,5194
8,0.012948751449584961,9214
8,0.012972593307495117,4168
8,0.012996912002563477,9100
8,0.013019800186157227,1115
8,0.013046026229858398,-1
8,0.013066530227661133,2162
8,0.01308894157409668,3688
8,0.013107776641845703,2323
8,0.01313018798828125,8491
8,0.013150215148925781,4779
8,0.013172388076782227,1877
8,0.013195037841796875,2524
8,0.013219594955444336,8627
8,0.01325678825378418,9129
8,0.013281583786010742,6285
8,0.01331949234008789,6694
8,0.013344764709472656,4227
8,0.013370513916015625,9612
8,0.013394594192504883,247
8,0.013419151306152344,2850
8,0.013435840606689453,7976
8,0.013451099395751953,4089
8,0.013463020324707031,8267
8,0.013476371765136719,897
8,0.013489723205566406,4749
8,0.01350092887878418,237
8,0.013513803482055664,8694
8,0.013527870178222656,-1
8,0.013538599014282227,376
8,0.013550996780395508,5568
8,0.013568878173828125,7583
8,0.013580322265625,3882
8,0.0135955810546875,6146
8,0.013610363006591797,-1
8,0.013622522354125977,3133
8,0.013633966445922852,4007
8,0.013648509979248047,1734
8,0.013662099838256836,5648
8,0.013675928115844727,-1
8,0.013691902160644531,5155
8,0.013705253601074219,3245
9,1.52587890625e-05,872
9,2.8133392333984375e-05,8304
9,6.008148193359375e-05,2117
9,8.0108642578125e-05,3679
9,9.489059448242188e-05,8088
9,0.00012230873107910156,5591
9,0.00014638900756835938,-1
9,0.0001728534698486328,3996
9,0.00020003318786621094,1444
9,0.0002167224884033203,3667
9,0.00023651123046875,-1
9,0.00025463104248046875,9136
9,0.0002722740173339844,-1
9,0.00029540061950683594,3990
9,0.0003197193145751953,8585
9,0.0003407001495361328,7927
9,0.00035500526428222656,8727
9,0.0003688335418701172,6260
9,0.0003910064697265625,590
9,0.00042366981506347656,2790
9,0.0004513263702392578,4763
9,0.0004763603210449219,6477
9,0.0004897117614746094,1339
9,0.0005130767822265625,7221
9,0.00054931640625,-1
9,0.000606536865234375,4819
9,0.0006327629089355469,2144
9,0.0006577968597412109,286
9,0.0006814002990722656,6788
9,0.0007026195526123047,4543
9,0.0007293224334716797,6158
9,0.0007681846618652344,1082
9,0.0008077621459960938,-1
9,0.0008423328399658203,9219
9,0.0008709430694580078,9038
9,0.0008909702301025391,3991
9,0.0009233951568603516,1081
9,0.0009515285491943359,9671
9,0.0009884834289550781,3663
9,0.0010237693786621094,7936
9,0.0010497570037841797,5136
9,0.0010769367218017578,1847
9,0.001094818115234375,4812
9,0.0011174678802490234,5808
9,0.0011453628540039062,-1
9,0.0011663436889648438,5722
9,0.0011904239654541016,9121
9,0.0012121200561523438,4913
9,0.0012350082397460938,6856
9,0.0012624263763427734,-1
9,0.0012884140014648438,2637
9,0.0013184547424316406,-1
9,0.0013437271118164062,4306
9,0.0013704299926757812,1507
9,0.0013937950134277344,254
9,0.001407623291015625,7533
9,0.001425027847290039,7294
9,0.0014464855194091797,748
9,0.0014603137969970703,6948
9,0.0014853477478027344,-1
9,0.001501321792602539,-1
9,0.0015163421630859375,-1
9,0.0015292167663574219,7064
9,0.0015418529510498047,7439
9,0.001554727554321289,333
9,0.0015676021575927734,6963
9,0.0015799999237060547,5848
9,0.0015938282012939453,5444
9,0.00160980224609375,-1
9,0.0016236305236816406,3452
9,0.001638174057006836,9638
9,0.0016527175903320312,4440
9,0.0016660690307617188,1352
9,0.0016808509826660156,5022
9,0.0016949176788330078,6383
9,0.0017094612121582031,-1
9,0.0017240047454833984,5041
9,0.001737356185913086,4157
9,0.001750946044921875,2409
9,0.0017707347869873047,4013
9,0.001790761947631836,6118
9,0.00180816650390625,2062
9,0.0018241405487060547,-1
9,0.0018515586853027344,2593
9,0.0018787384033203125,9872
9,0.0019006729125976562,3657
9,0.0019228458404541016,9891
9,0.0019431114196777344,2094
9,0.0019576549530029297,7331
9,0.0019714832305908203,5532
9,0.001984119415283203,4185
9,0.001997232437133789,5927
9,0.002009868621826172,5284
9,0.002022981643676758,8131
9,0.0020384788513183594,5346
9,0.0020508766174316406,2913
9,0.0020656585693359375,6577
9,0.002080202102661133,6129
9,0.0020949840545654297,-1
9,0.0021071434020996094,5634
9,0.002123117446899414,3204
9,0.002140522003173828,-1
9,0.0021533966064453125,8014
9,0.0021660327911376953,4698
9,0.0021839141845703125,7521
9,0.0021996498107910156,-1
9,0.0022125244140625,2320
9,0.002225637435913086,1352
9,0.0022377967834472656,3726
9,0.0022516250610351562,8787
9,0.002267122268676758,9695
9,0.0022802352905273438,3575
9,0.0022940635681152344,-1
9,0.0023107528686523438,-1
9,0.002324342727661133,7502
9,0.002337932586669922,-1
9,0.0023488998413085938,4911
9,0.002361774444580078,3436
9,0.0023720264434814453,5623
9,0.0023839473724365234,2763
9,0.002396821975708008,4770
9,0.0024101734161376953,5022
9,0.002423524856567383,7351
9,0.002453327178955078,3788
9,0.002475261688232422,8660
9,0.002496957778930664,8426
9,0.0025103092193603516,9883
9,0.002522706985473633,3571
9,0.0025336742401123047,250
9,0.0025441646575927734,6008
9,0.0025565624237060547,4152
9,0.002569913864135742,3992
9,0.002582550048828125,6319
9,0.0025947093963623047,5654
9,0.002608060836791992,466
9,0.0026197433471679688,787
9,0.00263214111328125,2166
9,0.0026450157165527344,6566
9,0.002658367156982422,1098
9,0.0026748180389404297,3208
9,0.0026895999908447266,3451
9,0.0027027130126953125,5036
9,0.0027184486389160156,7395
9,0.002733945846557617,-1
9,0.0027561187744140625,-1
9,0.0027713775634765625,568
9,0.0027854442596435547,6944
9,0.002797365188598633,787
9,0.0028100013732910156,4371
9,0.0028214454650878906,475
9,0.002835988998413086,-1
9,0.002850055694580078,-1
9,0.00286865234375,-1
9,0.002879619598388672,1345
9,0.0028913021087646484,4325
9,0.0029032230377197266,4891
9,0.0029180049896240234,1511
9,0.0029299259185791016,819
9,0.002942323684692383,6299
9,0.0029582977294921875,-1
9,0.0029726028442382812,8639
9,0.0029859542846679688,6390
9,0.002997875213623047,4147
9,0.0030107498168945312,8140
9,0.0030252933502197266,-1
9,0.0030362606048583984,275
9,0.0030622482299804688,9776
9,0.0030791759490966797,3838
9,0.003093242645263672,2796
9,0.003107309341430664,-1
9,0.0031189918518066406,270
9,0.0031309127807617188,1899
9,0.0031440258026123047,8827
9,0.0031578540802001953,5383
9,0.0031676292419433594,2689
9,0.003180265426635742,7952
9,0.0031936168670654297,4375
9,0.0032045841217041016,8614
9,0.003216981887817383,756
9,0.003230571746826172,7816
9,0.0032422542572021484,773
9,0.003256082534790039,8747
9,0.0032689571380615234,8113
9,0.003291606903076172,-1
9,0.0033042430877685547,1013
9,0.0033142566680908203,5198
9,0.003335237503051758,5860
9,0.0033507347106933594,-1
9,0.0033631324768066406,5469
9,0.0033888816833496094,-1
9,0.0034055709838867188,7376
9,0.0034186840057373047,7582
9,0.003432035446166992,278
9,0.0034422874450683594,6213
9,0.0034558773040771484,7763
9,0.0034704208374023438,-1
9,0.0034825801849365234,2890
9,0.0034945011138916016,8277
9,0.003508329391479492,5414
9,0.003520488739013672,2737
9,0.0035314559936523438,256
9,0.003543853759765625,3383
9,0.0035560131072998047,6932
9,0.003568887710571289,1653
9,0.003580331802368164,3348
9,0.003593921661376953,5544
9,0.0036067962646484375,9834
9,0.003618955612182617,4167
9,0.003630399703979492,1281
9,0.003642559051513672,8372
9,0.0036551952362060547,5264
9,0.0036678314208984375,-1
9,0.0036978721618652344,5603
9,0.0037200450897216797,1708
9,0.0037436485290527344,3353
9,0.003779172897338867,6651
9,0.003805398941040039,1567
9,0.0038301944732666016,1438
9,0.0038461685180664062,-1
9,0.0038604736328125,3919
9,0.0038743019104003906,6996
9,0.0038847923278808594,1632
9,0.003900289535522461,8666
9,0.003915071487426758,9294
9,0.0039288997650146484,718
9,0.003945827484130859,-1
9,0.003958940505981445,4896
9,0.003970623016357422,701
9,0.003983736038208008,3913
9,0.003996610641479492,6240
9,0.004008293151855469,3542
9,0.0040204524993896484,5595
9,0.004040956497192383,3050
9,0.004058837890625,8917
9,0.004072904586791992,8954
9,0.0040857791900634766,6073
9,0.004097700119018555,516
9,0.00410914421081543,2471
9,0.004122495651245117,6609
9,0.0041353702545166016,6480
9,0.004147052764892578,2436
9,0.004159450531005859,4810
9,0.0041735172271728516,8001
9,0.004184722900390625,1688
9,0.004212617874145508,6466
9,0.004227638244628906,7081
9,0.0042417049407958984,-1
9,0.0042536258697509766,246
9,0.004266023635864258,3413
9,0.004277706146240234,5809
9,0.004290342330932617,4673
9,0.004303693771362305,9817
9,0.004315614700317383,7548
9,0.004329204559326172,-1
9,0.0043413639068603516,9507
9,0.004360198974609375,-1
9,0.004375457763671875,3488
9,0.004387855529785156,5031
9,0.004400968551635742,9119
9,0.004415035247802734,5305
9,0.00442814826965332,8067
9,0.0044400691986083984,7930
9,0.0044536590576171875,-1
9,0.00446629524230957,4680
9,0.004481792449951172,4038
9,0.004494428634643555,4638
9,0.004508495330810547,1557
9,0.0045223236083984375,-1
9,0.004534006118774414,992
9,0.004547595977783203,7289
9,0.004560232162475586,166
9,0.004572629928588867,8899
9,0.004585742950439453,8955
9,0.004598379135131836,1933
9,0.004609584808349609,188
9,0.004621982574462891,7074
9,0.004633426666259766,4599
9,0.004648447036743164,3181
9,0.004656314849853516,4197
9,0.004678010940551758,7070
9,0.004691123962402344,8981
9,0.004703521728515625,4511
9,0.004734039306640625,5700
9,0.004746437072753906,75
9,0.004760265350341797,8232
9,0.004773378372192383,9207
9,0.004786014556884766,6877
9,0.004800319671630859,8845
9,0.004813194274902344,8652
9,0.004824638366699219,1475
9,0.0048372745513916016,8704
9,0.004850149154663086,7524
9,0.004862546920776367,8332
9,0.004875659942626953,2539
9,0.004889726638793945,-1
9,0.0049021244049072266,6019
9,0.004914283752441406,-1
9,0.004926919937133789,7071
9,0.004937648773193359,2747
9,0.004950761795043945,3318
9,0.00496363639831543,9407
9,0.004984378814697266,6234
9,0.0050008296966552734,6864
9,0.005013942718505859,9310
9,0.005026340484619141,2177
9,0.0050394535064697266,3448
9,0.005052328109741211,5174
9,0.005064249038696289,6786
9,0.005075693130493164,2427
9,0.005087375640869141,2900
9,0.005099296569824219,1099
9,0.0051119327545166016,2068
9,0.005123615264892578,7856
9,0.005136013031005859,2213
9,0.005147695541381836,224
9,0.00516057014465332,3323
9,0.005171298980712891,8752
9,0.005181550979614258,5514
9,0.005194664001464844,2187
9,0.005207061767578125,5139
9,0.005219697952270508,8850
9,0.00522923469543457,1879
9,0.005238533020019531,6323
9,0.005248069763183594,3265
9,0.00526118278503418,7611
9,0.005280733108520508,9226
9,0.005300283432006836,4682
9,0.005312681198120117,8332
9,0.005323648452758789,2373
9,0.005337238311767578,4366
9,0.0053501129150390625,6520
9,0.0053594112396240234,5719
9,0.0053713321685791016,6797
9,0.005383491516113281,9113
9,0.005394935607910156,3766
9,0.0054090023040771484,3519
9,0.00541996955871582,6821
9,0.0054318904876708984,7257
9,0.0054433345794677734,3642
9,0.005454540252685547,2102
9,0.0054666996002197266,5228
9,0.005477190017700195,8367
9,0.005498409271240234,8325
9,0.005511283874511719,1039
9,0.0055239200592041016,6279
9,0.0055391788482666016,983
9,0.005549430847167969,250
9,0.0055615901947021484,3548
9,0.00557398796081543,3534
9,0.0055980682373046875,8142
9,0.0056171417236328125,8882
9,0.0056307315826416016,2617
9,0.005642890930175781,8752
9,0.005654811859130859,2884
9,0.0056667327880859375,7977
9,0.005678415298461914,6011
9,0.005690336227416992,8091
9,0.005701541900634766,3954
9,0.005712985992431641,48
9,0.005724906921386719,8524
9,0.005736112594604492,339
9,0.005747318267822266,4490
9,0.005760669708251953,-1
9,0.005770683288574219,8956
9,0.0057830810546875,1091
9,0.005794525146484375,6849
9,0.005806446075439453,9394
9,0.005816221237182617,5116
9,0.005840778350830078,4607
9,0.005853176116943359,6969
9,0.005867719650268555,4853
9,0.00587916374206543,2813
9,0.005898714065551758,6527
9,0.0059108734130859375,1196
9,0.005922794342041016,5315
9,0.005937337875366211,5047
9,0.005951881408691406,8677
9,0.005964040756225586,2808
9,0.005975246429443359,380
9,0.005990743637084961,-1
9,0.006003141403198242,1634
9,0.0060160160064697266,7635
9,0.006028890609741211,5031
9,0.006041526794433594,9241
9,0.0060541629791259766,8344
9,0.006066322326660156,1990
9,0.006079912185668945,1823
9,0.0060918331146240234,3561
9,0.006104707717895508,6907
9,0.006116628646850586,2795
9,0.006128549575805664,1574
9,0.006140470504760742,5039
9,0.006154298782348633,5306
9,0.006168842315673828,-1
9,0.00620579719543457,8359
9,0.006222724914550781,2182
9,0.0062367916107177734,560
9,0.006253480911254883,4042
9,0.006286144256591797,3795
9,0.006298065185546875,8030
9,0.006310939788818359,5055
9,0.0063245296478271484,7866
9,0.00633549690246582,1280
9,0.0063474178314208984,2446
9,0.006365299224853516,9625
9,0.0063779354095458984,9514
9,0.006390571594238281,8739
9,0.006401777267456055,2867
9,0.006413698196411133,2891
9,0.006427764892578125,7354
9,0.006440401077270508,2317
9,0.006453037261962891,9083
9,0.006466865539550781,2214
9,0.006479978561401367,3688
9,0.00648951530456543,1741
9,0.006501197814941406,2424
9,0.006511211395263672,562
9,0.00653529167175293,8440
9,0.00655364990234375,4189
9,0.006569385528564453,5432
9,0.006585359573364258,9112
9,0.006597042083740234,5724
9,0.006608247756958008,2735
9,0.006620645523071289,9163
9,0.006634235382080078,9155
9,0.0066487789154052734,-1
9,0.006661176681518555,5795
9,0.006678581237792969,8554
9,0.006691455841064453,3788
9,0.006703853607177734,3227
9,0.006715297698974609,1173
9,0.006728172302246094,3232
9,0.006740570068359375,713
9,0.0067522525787353516,5668
9,0.006763935089111328,2274
9,0.006775617599487305,2507
9,0.006787776947021484,2248
9,0.006802082061767578,8859
9,0.006815671920776367,5535
9,0.006827592849731445,691
9,0.0068492889404296875,3728
9,0.006861209869384766,3086
9,0.006875038146972656,1665
9,0.006888151168823242,2906
9,0.006901741027832031,8640
9,0.006915092468261719,6236
9,0.006927967071533203,9539
9,0.006937742233276367,4841
9,0.006949663162231445,3391
9,0.006962299346923828,4021
9,0.006973981857299805,76
9,0.0069866180419921875,8777
9,0.007001161575317383,-1
9,0.007014036178588867,3194
9,0.007027864456176758,-1
9,0.00704193115234375,-1
9,0.007054328918457031,9076
9,0.007065534591674805,2269
9,0.0070781707763671875,7494
9,0.007091522216796875,-1
9,0.007106781005859375,-1
9,0.007121086120605469,-1
9,0.007133007049560547,145
9,0.007149696350097656,8100
9,0.00716710090637207,6797
9,0.00717926025390625,8304
9,0.007191658020019531,2061
9,0.007201671600341797,6968
9,0.007215023040771484,4624
9,0.007227659225463867,5252
9,0.00724029541015625,7588
9,0.007254838943481445,9782
9,0.007277011871337891,-1
9,0.007295370101928711,9377
9,0.007307529449462891,7960
9,0.0073206424713134766,9809
9,0.007333040237426758,5617
9,0.007344961166381836,9684
9,0.007366657257080078,6596
9,0.007380962371826172,8378
9,0.007395267486572266,307
9,0.007408618927001953,8846
9,0.007422924041748047,7523
9,0.007435321807861328,2452
9,0.007451295852661133,4076
9,0.0074634552001953125,7174
9,0.007483720779418945,2841
9,0.007500410079956055,2494
9,0.007513523101806641,8191
9,0.007533550262451172,2404
9,0.00754857063293457,4877
9,0.007563352584838867,9597
9,0.007576704025268555,9920
9,0.007589101791381836,6564
9,0.007601022720336914,5887
9,0.007614850997924805,5398
9,0.007628440856933594,6853
9,0.0076410770416259766,5841
9,0.007653713226318359,1094
9,0.0076656341552734375,6987
9,0.007677793502807617,800
9,0.0076901912689208984,8208
9,0.007702827453613281,4367
9,0.007716178894042969,1905
9,0.007729291915893555,9898
9,0.007742404937744141,9748
9,0.0077550411224365234,4839
9,0.007767677307128906,5506
9,0.0077800750732421875,1883
9,0.0077953338623046875,8371
9,0.0078089237213134766,271
9,0.007821083068847656,4582
9,0.007832527160644531,7489
9,0.007843255996704102,7722
9,0.007855653762817383,9563
9,0.007870197296142578,-1
9,0.007883310317993164,8458
9,0.007895946502685547,1822
9,0.007909059524536133,7004
9,0.007921695709228516,4385
9,0.007934331893920898,3108
9,0.00794672966003418,6965
9,0.00796055793762207,1427
9,0.007973432540893555,9612
9,0.007986307144165039,5591
9,0.007999420166015625,8939
9,0.008014440536499023,-1
9,0.008028030395507812,-1
9,0.008039712905883789,8647
9,0.008051156997680664,1156
9,0.008062601089477539,6052
9,0.00807499885559082,7376
9,0.008093833923339844,5567
9,0.008106231689453125,2102
9,0.00811767578125,7805
9,0.008133172988891602,8609
9,0.008145570755004883,4825
9,0.008159160614013672,-1
9,0.00817251205444336,8646
9,0.00818490982055664,1904
9,0.00819706916809082,5479
9,0.008206844329833984,1673
9,0.008226633071899414,965
9,0.008239984512329102,-1
9,0.008252382278442383,5970
9,0.008265495300292969,698
9,0.008278608322143555,6497
9,0.008290290832519531,1450
9,0.00830078125,5130
9,0.008311986923217773,1485
9,0.008324623107910156,981
9,0.008336305618286133,1993
9,0.008348464965820312,4569
9,0.008360862731933594,4896
9,0.008374929428100586,-1
9,0.008394241333007812,6463
9,0.008407831192016602,2617
9,0.008420944213867188,2171
9,0.008434534072875977,8472
9,0.008447647094726562,9941
9,0.008460044860839844,4146
9,0.008472919464111328,2935
9,0.008485794067382812,4757
9,0.008499860763549805,-1
9,0.008517742156982422,724
9,0.008531570434570312,4559
9,0.008544683456420898,9390
9,0.008565664291381836,8219
9,0.008591175079345703,9056
9,0.008603811264038086,1055
9,0.008616447448730469,5206
9,0.008629560470581055,4054
9,0.008642196655273438,4288
9,0.008654117584228516,2589
9,0.008667469024658203,8828
9,0.008681535720825195,-1
9,0.008693695068359375,5280
9,0.008709192276000977,6908
9,0.008722543716430664,8715
9,0.008735895156860352,8357
9,0.008750200271606445,-1
9,0.00876307487487793,5993
9,0.008776426315307617,-1
9,0.008788824081420898,5726
9,0.008803844451904297,-1
9,0.008817195892333984,7379
9,0.008830547332763672,1967
9,0.008847475051879883,8782
9,0.00886225700378418,8662
9,0.008874177932739258,2830
9,0.008889913558959961,5888
9,0.008902311325073242,4167
9,0.008916616439819336,7397
9,0.00892949104309082,5071
9,0.008944511413574219,8269
9,0.008957862854003906,9797
9,0.008971214294433594,8744
9,0.008983612060546875,8170
9,0.00899505615234375,5597
9,0.009010076522827148,8493
9,0.00903177261352539,6857
9,0.009044647216796875,9766
9,0.009058475494384766,2722
9,0.00907444953918457,6514
9,0.009087085723876953,3135
9,0.00910043716430664,822
9,0.009116649627685547,-1
9,0.009128093719482422,306
9,0.0091400146484375,3653
9,0.009152412414550781,5790
9,0.009166479110717773,5207
9,0.009179830551147461,9134
9,0.009192705154418945,7125
9,0.009206771850585938,5541
9,0.009219646453857422,8565
9,0.00923299789428711,9743
9,0.009247541427612305,6606
9,0.009259700775146484,4884
9,0.009312152862548828,212
9,0.009325742721557617,3907
9,0.009338140487670898,2571
9,0.009351253509521484,-1
9,0.009372711181640625,6193
9,0.009384870529174805,6669
9,0.009399652481079102,2926
9,0.009413957595825195,6373
9,0.009426116943359375,6544
9,0.009439468383789062,6041
9,0.009452342987060547,2768
9,0.009466171264648438,9963
9,0.009479284286499023,7016
9,0.009492874145507812,8074
9,0.009505271911621094,7059
9,0.009519100189208984,8213
9,0.009531021118164062,1260
9,0.009544134140014648,5693
9,0.009557008743286133,1806
9,0.009569168090820312,5135
9,0.009581565856933594,2520
9,0.009594917297363281,8866
9,0.009612083435058594,6112
9,0.009627103805541992,-1
9,0.009640693664550781,3907
9,0.00965261459350586,299
9,0.009672880172729492,9655
9,0.009685516357421875,1189
9,0.009697437286376953,8038
9,0.009711027145385742,7365
9,0.009727001190185547,4892
9,0.009739160537719727,5206
9,0.009751319885253906,7071
9,0.009765625,-1
9,0.009779691696166992,9862
9,0.009801864624023438,7373
9,0.009817838668823242,5797
9,0.009829282760620117,5997
9,0.009842157363891602,974
9,0.009853601455688477,5220
9,0.009865045547485352,1935
9,0.009879827499389648,805
9,0.00989389419555664,9802
9,0.00990605354309082,4890
9,0.009918689727783203,1904
9,0.009930849075317383,8135
9,0.009943485260009766,4440
9,0.009955167770385742,5942
9,0.00997304916381836,9235
9,0.009985685348510742,1116
9,0.009997129440307617,5229
9,0.010011434555053711,8190
9,0.010025262832641602,9625
9,0.010038375854492188,8455
9,0.010050058364868164,3493
9,0.010065793991088867,-1
9,0.010078907012939453,2590
9,0.010090351104736328,1623
9,0.010103464126586914,7171
9,0.010115623474121094,5474
9,0.010127782821655273,1083
9,0.01014089584350586,1515
9,0.010153770446777344,3880
9,0.010164976119995117,3087
9,0.010178565979003906,7498
9,0.010190248489379883,7064
9,0.010203123092651367,9486
9,0.01021575927734375,2847
9,0.010226011276245117,2703
9,0.010237455368041992,3759
9,0.010251283645629883,8876
9,0.010269880294799805,8446
9,0.010282278060913086,3721
9,0.01029515266418457,5368
9,0.010316848754882812,2879
9,0.010331153869628906,5162
9,0.010347366333007812,-1
9,0.010361194610595703,4907
9,0.010376453399658203,912
9,0.010386943817138672,142
9,0.010400056838989258,3504
9,0.010412216186523438,4027
9,0.01042485237121582,5663
9,0.01043701171875,2151
9,0.010450363159179688,1993
9,0.010462284088134766,228
9,0.010474681854248047,1822
9,0.010485172271728516,3127
9,0.010497331619262695,2223
9,0.010509967803955078,8098
9,0.010524749755859375,-1
9,0.010536909103393555,5025
9,0.010549783706665039,8542
9,0.010562658309936523,3807
9,0.010593175888061523,7007
9,0.010606050491333008,595
9,0.010618448257446289,930
9,0.010637044906616211,8679
9,0.010651588439941406,4179
9,0.010663509368896484,6312
9,0.010675668716430664,4660
9,0.010689735412597656,9250
9,0.010700702667236328,35
9,0.010712862014770508,6768
9,0.010724067687988281,1361
9,0.010736942291259766,7123
9,0.010749340057373047,1216
9,0.010769128799438477,-1
9,0.01078033447265625,3843
9,0.010792732238769531,2308
9,0.010805606842041016,2895
9,0.010815620422363281,3895
9,0.010826587677001953,1731
9,0.010839462280273438,7552
9,0.010851860046386719,542
9,0.010865926742553711,5496
9,0.010878801345825195,804
9,0.010903120040893555,2315
9,0.010916471481323242,4136
9,0.010930776596069336,-1
9,0.01094365119934082,3838
9,0.010953426361083984,3909
9,0.010964632034301758,388
9,0.010977029800415039,7428
9,0.010989189147949219,2393
9,0.011002302169799805,6588
9,0.011013507843017578,1633
9,0.011026144027709961,2873
9,0.011039495468139648,6540
9,0.01105189323425293,8178
9,0.011064767837524414,9348
9,0.011073112487792969,8641
9,0.011082887649536133,1825
9,0.011094331741333008,2368
9,0.011108160018920898,8489
9,0.011120796203613281,3678
9,0.011134147644042969,3195
9,0.011147737503051758,9033
9,0.011160135269165039,350
9,0.011173725128173828,8507
9,0.011194944381713867,4298
9,0.011208295822143555,8622
9,0.011221170425415039,8278
9,0.011231422424316406,5158
9,0.011246204376220703,-1
9,0.011258363723754883,1296
9,0.011265277862548828,123
9,0.01127767562866211,6324
9,0.01129007339477539,1672
9,0.011302709579467773,9100
9,0.011316299438476562,5773
9,0.011328935623168945,2833
9,0.011371135711669922,1971
9,0.011383056640625,295
9,0.01139521598815918,3504
9,0.011408567428588867,2011
9,0.01142120361328125,4318
9,0.011432170867919922,3459
9,0.011444330215454102,2660
9,0.011456727981567383,6274
9,0.011469602584838867,6578
9,0.01148223876953125,7969
9,0.011493921279907227,5738
9,0.01150965690612793,4564
9,0.011523008346557617,645
9,0.01153421401977539,386
9,0.011547088623046875,5548
9,0.011559009552001953,3279
9,0.011572599411010742,5615
9,0.011585235595703125,9822
9,0.011598348617553711,-1
9,0.011610746383666992,4009
9,0.011622190475463867,2858
9,0.011635065078735352,7939
9,0.011648416519165039,4278
9,0.011660337448120117,2998
9,0.0116729736328125,4766
9,0.011684656143188477,470
9,0.011694908142089844,6199
9,0.011707544326782227,3076
9,0.011719703674316406,5163
9,0.011731624603271484,387
9,0.011738300323486328,123
9,0.01175546646118164,7013
9,0.011770248413085938,-1
9,0.011781930923461914,1493
9,0.011800527572631836,1917
9,0.011812925338745117,4257
9,0.011824607849121094,647
9,0.011837005615234375,5113
9,0.011850833892822266,1438
9,0.011864423751831055,-1
9,0.011878252029418945,-1
9,0.011890411376953125,7289
9,0.011903047561645508,3467
9,0.011914730072021484,1535
9,0.011927604675292969,2141
9,0.011937379837036133,2442
9,0.011949300765991211,2463
9,0.011963367462158203,180
9,0.01197504997253418,444
9,0.01198887825012207,7510
9,0.012000560760498047,3886
